id,condition,mode,condition_mode,station,time_frame_begin,time_frame_end,motion_sickness_score,name_of_audio_data,motionsickness_score_rating_begin,motionsickness_score_rating_accepted_timeStamp,average_velocity
68,Avatar,Firstperson,AvatarFirstperson,3,1643199732.9857256,1643199778.021378,2,068_AvatarFirstperson_3,1643199704.778263,1643199726.0790904,0.0179373392683661
68,Avatar,Firstperson,AvatarFirstperson,2,1643200203.446808,1643200248.5180902,3,068_AvatarFirstperson_2,1643200186.4429672,1643200199.3020823,0.0109022879192132
69,Blob,hybrid,BlobHybrid,2,1643204991.028195,1643205036.0644507,1,069_BlobHybrid_2,1643204975.8515644,1643204982.273006,0.0058871911381482
69,Blob,hybrid,BlobHybrid,0,1643204654.4359374,1643204699.4668522,1,069_BlobHybrid_0,1643204623.9975352,1643204638.5768368,0.0098920960918215
69,Blob,hybrid,BlobHybrid,3,1643205238.7560298,1643205283.806189,2,069_BlobHybrid_3,1643205224.5388994,1643205233.61801,0.007279094160567
69,Blob,hybrid,BlobHybrid,1,1643205415.667328,1643205460.77091,2,069_BlobHybrid_1,1643205399.7301502,1643205410.5291512,0.0075965282682206
69,Blob,hybrid,BlobHybrid,4,1643205638.3702738,1643205683.3982952,3,069_BlobHybrid_4,1643205621.067606,1643205629.2800288,0.0064128568496927
69,Blob,Firstperson,BlobFirstperson,4,1643207150.3948178,1643207195.4131522,2,069_BlobFirstperson_4,1643207136.9607148,1643207143.706443,0.0068224553857161
69,Blob,Firstperson,BlobFirstperson,2,1643207452.2421188,1643207497.2930484,3,069_BlobFirstperson_2,1643207440.883092,1643207447.5482388,0.0062089637593714
69,Blob,Firstperson,BlobFirstperson,1,1643207619.2299016,1643207664.3185198,1,069_BlobFirstperson_1,1643207608.388108,1643207613.3734922,0.0064857708715943
69,Blob,Firstperson,BlobFirstperson,3,1643207852.5367403,1643207897.5781612,1,069_BlobFirstperson_3,1643207836.1268983,1643207845.2098622,0.0068713448660204
69,Blob,Firstperson,BlobFirstperson,0,1643206929.7241237,1643206974.7808888,0,069_BlobFirstperson_0,1643206920.03102,1643206924.8599348,0.0058087776426566
70,Avatar,hybrid,AvatarHybrid,3,1643277613.452498,1643277658.4861116,0,070_AvatarHybrid_3,1643277605.04818,1643277608.7088618,0.012428652800564
70,Avatar,hybrid,AvatarHybrid,0,1643276882.802009,1643276927.882966,0,070_AvatarHybrid_0,1643276872.4865746,1643276877.146829,0.0081759448191311
70,Avatar,Firstperson,AvatarFirstperson,1,1643275604.5954208,1643275649.6571734,0,070_AvatarFirstperson_1,1643275591.574124,1643275597.203421,0.0103338805842553
70,Avatar,Firstperson,AvatarFirstperson,4,1643275436.1263783,1643275481.146825,0,070_AvatarFirstperson_4,1643275424.5185316,1643275428.5139508,0.0111967909126731
70,Avatar,hybrid,AvatarHybrid,2,1643277397.251603,1643277442.3006518,0,070_AvatarHybrid_2,1643277385.586144,1643277391.5261135,0.0108869360789481
70,Avatar,Firstperson,AvatarFirstperson,3,1643275210.0844245,1643275255.1234727,0,070_AvatarFirstperson_3,1643275198.362249,1643275202.9074972,0.0109309879278455
70,Avatar,hybrid,AvatarHybrid,1,1643277781.8806126,1643277826.98295,0,070_AvatarHybrid_1,1643277771.2611,1643277775.303016,0.0104100460848826
70,Avatar,Firstperson,AvatarFirstperson,0,1643274679.2555552,1643274724.2872248,0,070_AvatarFirstperson_0,1643274639.577332,1643274661.847391,0.0065279092132267
70,Avatar,Firstperson,AvatarFirstperson,2,1643274972.254028,1643275017.3053598,0,070_AvatarFirstperson_2,1643274957.1855257,1643274965.1536202,0.0105876384296913
70,Avatar,hybrid,AvatarHybrid,4,1643277100.3866732,1643277145.4146068,0,070_AvatarHybrid_4,1643277091.3663924,1643277095.349873,0.0124051295705613
71,Blob,hybrid,BlobHybrid,2,1643285544.7714007,1643285589.8561175,1,071_BlobHybrid_2,1643285534.5294878,1643285540.1066515,0.0144160863986281
71,Blob,Firstperson,BlobFirstperson,2,1643283122.0267603,1643283167.096703,1,071_BlobFirstperson_2,1643283098.0054076,1643283106.0816302,0.012442866586692
71,Blob,Firstperson,BlobFirstperson,1,1643283467.1561522,1643283512.2243502,1,071_BlobFirstperson_1,1643283452.7642064,1643283458.3278763,0.0168632575661849
71,Blob,Firstperson,BlobFirstperson,0,1643282664.3398447,1643282709.3860712,0,071_BlobFirstperson_0,1643282614.2542207,1643282640.0748894,0.014029011404043
71,Blob,Firstperson,BlobFirstperson,3,1643283714.7423527,1643283759.784182,1,071_BlobFirstperson_3,1643283698.5822012,1643283706.0030456,0.0183724104297555
71,Blob,hybrid,BlobHybrid,0,1643284812.5591395,1643284857.6057696,1,071_BlobHybrid_0,1643284795.9122818,1643284803.286924,0.016745736075173
71,Blob,hybrid,BlobHybrid,4,1643285005.0708816,1643285050.0911934,1,071_BlobHybrid_4,1643284995.1789205,1643284999.5765774,0.0175761152666203
71,Blob,hybrid,BlobHybrid,3,1643285177.4184294,1643285222.463513,1,071_BlobHybrid_3,1643285168.581483,1643285172.0907416,0.0179787235948006
71,Blob,hybrid,BlobHybrid,1,1643285345.5705814,1643285390.6460254,1,071_BlobHybrid_1,1643285331.4348557,1643285338.7955556,0.0176650779390652
71,Blob,Firstperson,BlobFirstperson,4,1643283325.523569,1643283370.539579,1,071_BlobFirstperson_4,1643283306.3176963,1643283312.7913408,0.0202612486055403
72,Avatar,hybrid,AvatarHybrid,3,1643293758.4914951,1643293803.53645,0,072_AvatarHybrid_3,1643293743.5342948,1643293747.4396715,0.0100622475019964
72,Avatar,Firstperson,AvatarFirstperson,0,1643295049.228894,1643295094.2476852,0,072_AvatarFirstperson_0,1643295013.9344945,1643295023.0756383,0.0135036507229719
72,Avatar,Firstperson,AvatarFirstperson,3,1643295402.2710924,1643295447.3117528,0,072_AvatarFirstperson_3,1643295391.7626472,1643295396.415014,0.0110683426359101
72,Avatar,Firstperson,AvatarFirstperson,2,1643295600.2080448,1643295645.2851636,0,072_AvatarFirstperson_2,1643295589.7209222,1643295595.677875,0.0096823278971757
72,Avatar,Firstperson,AvatarFirstperson,1,1643295762.7358105,1643295807.8093631,1,072_AvatarFirstperson_1,1643295752.154541,1643295755.9355524,0.012847582789719
72,Avatar,hybrid,AvatarHybrid,0,1643292989.21727,1643293034.2522497,0,072_AvatarHybrid_0,1643292926.4154086,1643292966.902079,0.0085998342987798
72,Avatar,hybrid,AvatarHybrid,2,1643293332.7244124,1643293377.7727864,0,072_AvatarHybrid_2,1643293309.694065,1643293315.9590554,0.0107077123722654
72,Avatar,hybrid,AvatarHybrid,4,1643293548.838241,1643293593.8463454,1,072_AvatarHybrid_4,1643293528.8804295,1643293543.6343212,0.0134875170713295
72,Avatar,Firstperson,AvatarFirstperson,4,1643295212.3356583,1643295257.34929,0,072_AvatarFirstperson_4,1643295201.7234025,1643295205.4691994,0.0109671703930335
72,Avatar,hybrid,AvatarHybrid,1,1643293914.501167,1643293959.5979586,0,072_AvatarHybrid_1,1643293903.5061812,1643293906.9558363,0.0100757801599903
73,Blob,Firstperson,BlobFirstperson,2,1643364078.0035975,1643364123.0462668,0,073_BlobFirstperson_2,1643364068.3741643,1643364072.8783886,0.0077889560493693
73,Blob,hybrid,BlobHybrid,3,1643362014.6878166,1643362059.7355912,0,073_BlobHybrid_3,1643362003.8941538,1643362010.0557446,0.0071177053035399
73,Blob,Firstperson,BlobFirstperson,0,1643363184.3321345,1643363229.375304,0,073_BlobFirstperson_0,1643363172.6439245,1643363178.5707042,0.0066889742853995
73,Blob,hybrid,BlobHybrid,0,1643361051.8498292,1643361096.878997,1,073_BlobHybrid_0,1643361019.0787635,1643361040.2495236,0.0074987062007157
73,Blob,hybrid,BlobHybrid,1,1643361279.7339203,1643361324.8216689,1,073_BlobHybrid_1,1643361260.6990826,1643361270.8278632,0.0050333357756574
73,Blob,Firstperson,BlobFirstperson,3,1643363430.8197787,1643363475.8673778,0,073_BlobFirstperson_3,1643363415.24493,1643363422.1690638,0.0089485002672416
73,Blob,Firstperson,BlobFirstperson,4,1643364331.1794388,1643364376.1980376,2,073_BlobFirstperson_4,1643364319.4126525,1643364325.6561568,0.0082954164886004
73,Blob,Firstperson,BlobFirstperson,1,1643363636.0307338,1643363681.0825968,1,073_BlobFirstperson_1,1643363620.7987654,1643363627.0360067,0.0065334894350134
73,Blob,hybrid,BlobHybrid,2,1643361760.179296,1643361805.2397964,0,073_BlobHybrid_2,1643361742.8811705,1643361749.100943,0.0056782805235075
73,Blob,hybrid,BlobHybrid,4,1643362318.2830396,1643362363.2954917,2,073_BlobHybrid_4,1643362279.6615872,1643362288.9274163,0.0053901495781934
74,Avatar,hybrid,AvatarHybrid,2,1643711219.4780936,1643711264.539905,0,074_AvatarHybrid_2,1643711210.4177196,1643711214.074039,0.0141937066800016
74,Avatar,Firstperson,AvatarFirstperson,2,1643708897.476056,1643708942.528041,0,074_AvatarFirstperson_2,1643708885.0937495,1643708890.3406684,0.0152978449930505
74,Avatar,Firstperson,AvatarFirstperson,0,1643708404.995231,1643708450.0322318,1,074_AvatarFirstperson_0,1643708347.3481514,1643708369.1351645,0.012651024167073
74,Avatar,hybrid,AvatarHybrid,3,1643710538.571003,1643710583.614486,0,074_AvatarHybrid_3,1643710528.306692,1643710532.3668556,0.0120067937729374
74,Avatar,hybrid,AvatarHybrid,0,1643710363.76253,1643710408.81052,0,074_AvatarHybrid_0,1643710350.7874925,1643710355.7423432,0.0138398622585938
74,Avatar,Firstperson,AvatarFirstperson,3,1643709317.693875,1643709362.7568276,0,074_AvatarFirstperson_3,1643709304.9565964,1643709310.853927,0.0150877749520636
74,Avatar,Firstperson,AvatarFirstperson,1,1643708642.6718876,1643708687.7806902,0,074_AvatarFirstperson_1,1643708592.6643667,1643708629.8839386,0.0134478774831999
74,Avatar,hybrid,AvatarHybrid,4,1643710916.791706,1643710961.8061724,0,074_AvatarHybrid_4,1643710905.78013,1643710910.9213731,0.0128426726340299
74,Avatar,Firstperson,AvatarFirstperson,4,1643709128.5663826,1643709173.5892658,1,074_AvatarFirstperson_4,1643709110.672281,1643709123.6362128,0.0130339982313058
74,Avatar,hybrid,AvatarHybrid,1,1643710713.53452,1643710758.6127825,0,074_AvatarHybrid_1,1643710704.253131,1643710708.180757,0.013604752853198
75,Blob,Firstperson,BlobFirstperson,1,1644234059.8982315,1644234104.9721634,1,075_BlobFirstperson_1,1644234023.450519,1644234039.2500126,0.0116579410503054
75,Blob,Firstperson,BlobFirstperson,2,1644234710.8437924,1644234755.900854,6,075_BlobFirstperson_2,1644234689.5230775,1644234706.0281837,0.0109215408897727
75,Blob,Firstperson,BlobFirstperson,4,1644234946.4145443,1644234991.4294505,6,075_BlobFirstperson_4,1644234931.835391,1644234940.514582,0.009123304789488
75,Blob,Firstperson,BlobFirstperson,3,1644234273.6654596,1644234318.6931722,2,075_BlobFirstperson_3,1644234255.3602412,1644234267.960849,0.0061125686125132
75,Blob,Firstperson,BlobFirstperson,0,1644233822.8915224,1644233867.9518964,0,075_BlobFirstperson_0,1644233769.2690935,1644233801.4354434,0.0069361393343675
76,Avatar,Firstperson,AvatarFirstperson,3,1644245402.9719822,1644245448.0154765,0,076_AvatarFirstperson_3,1644245394.2900724,1644245398.7163365,0.0095527686109432
76,Avatar,Firstperson,AvatarFirstperson,1,1644246054.3121395,1644246099.3718696,0,076_AvatarFirstperson_1,1644246044.457694,1644246048.9726834,0.0135366470194417
76,Avatar,Firstperson,AvatarFirstperson,2,1644245671.6035285,1644245716.6354134,0,076_AvatarFirstperson_2,1644245662.3828351,1644245667.1615524,0.0092309383937281
76,Avatar,Firstperson,AvatarFirstperson,0,1644245218.3278222,1644245263.382657,0,076_AvatarFirstperson_0,1644245207.1607096,1644245213.6651208,0.0090763487507822
76,Avatar,Firstperson,AvatarFirstperson,4,1644245865.984418,1644245911.0081508,0,076_AvatarFirstperson_4,1644245856.1579876,1644245860.4531512,0.0108887455201094
76,Avatar,hybrid,AvatarHybrid,4,1644243676.568279,1644243721.5871444,1,076_AvatarHybrid_4,1644243657.378781,1644243671.883632,0.0084775331223484
76,Avatar,hybrid,AvatarHybrid,3,1644243405.488247,1644243450.5355375,1,076_AvatarHybrid_3,1644243389.7525375,1644243399.170909,0.0085702325574568
76,Avatar,hybrid,AvatarHybrid,1,1644243191.031594,1644243236.1005027,0,076_AvatarHybrid_1,1644243178.9910352,1644243186.4624724,0.0126380899841467
76,Avatar,hybrid,AvatarHybrid,0,1644243007.4028816,1644243052.4535873,0,076_AvatarHybrid_0,1644242978.0725243,1644242990.8015711,0.0092736774811151
76,Avatar,hybrid,AvatarHybrid,2,1644244015.9636104,1644244061.020474,0,076_AvatarHybrid_2,1644244004.8611915,1644244009.5436375,0.008134187037189
77,Avatar,Firstperson,AvatarFirstperson,2,1644311010.330093,1644311055.3864622,2,077_AvatarFirstperson_2,1644310998.907278,1644311004.1803732,0.0081531962360065
77,Avatar,Firstperson,AvatarFirstperson,0,1644310186.4234123,1644310231.4859328,0,077_AvatarFirstperson_0,1644310175.619104,1644310181.392023,0.0086955992686268
77,Avatar,Firstperson,AvatarFirstperson,4,1644310594.1481724,1644310639.1662478,3,077_AvatarFirstperson_4,1644310579.658925,1644310588.9617822,0.0111043725839479
77,Avatar,Firstperson,AvatarFirstperson,1,1644310771.3922372,1644310816.4662025,4,077_AvatarFirstperson_1,1644310757.7905295,1644310766.478938,0.0079162309246645
77,Avatar,Firstperson,AvatarFirstperson,3,1644310367.3801105,1644310412.420964,2,077_AvatarFirstperson_3,1644310353.7608964,1644310359.9688675,0.0101782702575178
77,Avatar,hybrid,AvatarHybrid,0,1644308043.4425547,1644308088.5078664,1,077_AvatarHybrid_0,1644307987.3004851,1644308018.5061574,0.008629951048147
77,Avatar,hybrid,AvatarHybrid,1,1644308291.8168654,1644308336.8888738,2,077_AvatarHybrid_1,1644308231.227481,1644308269.8144827,0.008940935604772
77,Avatar,hybrid,AvatarHybrid,4,1644308588.2393038,1644308633.254549,1,077_AvatarHybrid_4,1644308575.9410048,1644308581.9227898,0.0092637216195332
77,Avatar,hybrid,AvatarHybrid,2,1644308964.2137744,1644309009.2579167,1,077_AvatarHybrid_2,1644308950.1864808,1644308956.0864072,0.0088507895184681
77,Avatar,hybrid,AvatarHybrid,3,1644309153.492638,1644309198.537586,0,077_AvatarHybrid_3,1644309140.4863386,1644309147.1943402,0.0109313576855115
78,Avatar,Firstperson,AvatarFirstperson,2,1644316919.8506384,1644316964.918359,0,078_AvatarFirstperson_2,1644316908.7000997,1644316915.4049184,0.0061473909492991
78,Avatar,Firstperson,AvatarFirstperson,1,1644316222.9336207,1644316268.00946,0,078_AvatarFirstperson_1,1644316203.952265,1644316213.3569877,0.0070235307354592
78,Avatar,Firstperson,AvatarFirstperson,4,1644316425.950591,1644316470.964439,0,078_AvatarFirstperson_4,1644316408.5475814,1644316412.605471,0.0071629215817118
78,Avatar,Firstperson,AvatarFirstperson,3,1644316624.2437527,1644316669.2932,0,078_AvatarFirstperson_3,1644316613.7230916,1644316618.2131698,0.0058929321169595
78,Avatar,Firstperson,AvatarFirstperson,0,1644316065.6109335,1644316110.672343,0,078_AvatarFirstperson_0,1644316025.359379,1644316045.6519408,0.0063238376167632
78,Avatar,hybrid,AvatarHybrid,3,1644318133.1572192,1644318178.1930444,0,078_AvatarHybrid_3,1644318121.5729043,1644318128.082208,0.0059844301021396
78,Avatar,hybrid,AvatarHybrid,2,1644318615.072916,1644318660.1142163,0,078_AvatarHybrid_2,1644318607.6046357,1644318609.9813497,0.0070879626852565
78,Avatar,hybrid,AvatarHybrid,1,1644318759.7242477,1644318804.788959,0,078_AvatarHybrid_1,1644318751.5928636,1644318754.1224916,0.0068001634295009
78,Avatar,hybrid,AvatarHybrid,4,1644318366.124704,1644318411.1477723,0,078_AvatarHybrid_4,1644318356.3918378,1644318361.5084488,0.0054846028910037
78,Avatar,hybrid,AvatarHybrid,0,1644317937.173288,1644317982.218936,0,078_AvatarHybrid_0,1644317927.0783486,1644317932.2357078,0.0066758485602001
79,Blob,hybrid,BlobHybrid,3,1644329548.431457,1644329593.4784803,0,079_BlobHybrid_3,1644329530.6593351,1644329536.247296,0.009185304666111
79,Blob,hybrid,BlobHybrid,4,1644328698.7121327,1644328743.7289774,0,079_BlobHybrid_4,1644328689.1116574,1644328693.2190535,0.0076610381356345
79,Blob,hybrid,BlobHybrid,1,1644328935.3574774,1644328980.4553874,0,079_BlobHybrid_1,1644328924.7434576,1644328929.0722916,0.0062549191002273
79,Blob,hybrid,BlobHybrid,2,1644329275.1313426,1644329320.1931577,0,079_BlobHybrid_2,1644329263.2643542,1644329270.7186627,0.0075398550052312
79,Blob,hybrid,BlobHybrid,0,1644328406.1190865,1644328451.1727295,0,079_BlobHybrid_0,1644328397.0007532,1644328401.115762,0.0068205343650657
79,Blob,Firstperson,BlobFirstperson,0,1644325816.4670317,1644325861.5178611,0,079_BlobFirstperson_0,1644325787.6709418,1644325802.3508096,0.0083418948996831
79,Blob,Firstperson,BlobFirstperson,2,1644326221.6494,1644326266.7006266,0,079_BlobFirstperson_2,1644326200.864514,1644326211.9368205,0.0084795326053508
79,Blob,Firstperson,BlobFirstperson,4,1644326928.945265,1644326973.968434,0,079_BlobFirstperson_4,1644326915.8555882,1644326922.4237456,0.0082110815250586
79,Blob,Firstperson,BlobFirstperson,3,1644326642.90883,1644326687.9514737,0,079_BlobFirstperson_3,1644326627.5140154,1644326637.6938844,0.0077527545679653
79,Blob,Firstperson,BlobFirstperson,1,1644326427.8572495,1644326472.9096467,0,079_BlobFirstperson_1,1644326418.1629615,1644326422.6692395,0.0064379328638185
80,Avatar,hybrid,AvatarHybrid,3,1644398843.5494044,1644398888.589874,1,080_AvatarHybrid_3,1644398830.6846244,1644398838.569378,0.0058469654124908
80,Avatar,hybrid,AvatarHybrid,1,1644398385.161909,1644398430.2321167,1,080_AvatarHybrid_1,1644398369.3876166,1644398379.1318276,0.0095046459182724
80,Avatar,hybrid,AvatarHybrid,2,1644398150.4060235,1644398195.4642584,0,080_AvatarHybrid_2,1644398128.108043,1644398136.6520877,0.0063832499417844
80,Avatar,hybrid,AvatarHybrid,0,1644397629.458261,1644397674.520197,0,080_AvatarHybrid_0,1644397591.9589484,1644397612.5209787,0.0070418732403235
80,Avatar,Firstperson,AvatarFirstperson,2,1644401008.1988597,1644401053.2318785,4,080_AvatarFirstperson_2,1644400991.4537144,1644400999.8026814,0.0065096471240577
80,Avatar,Firstperson,AvatarFirstperson,1,1644400455.8623853,1644400500.9694192,2,080_AvatarFirstperson_1,1644400436.4349377,1644400448.412291,0.006412952899302
80,Avatar,Firstperson,AvatarFirstperson,4,1644400268.1836212,1644400313.2090926,1,080_AvatarFirstperson_4,1644400255.8588324,1644400259.9542892,0.0061426599532312
80,Avatar,Firstperson,AvatarFirstperson,0,1644400053.571425,1644400098.6163828,0,080_AvatarFirstperson_0,1644400039.922308,1644400047.5483563,0.0065736787156842
80,Avatar,hybrid,AvatarHybrid,4,1644398620.797311,1644398665.8385584,2,080_AvatarHybrid_4,1644398601.408295,1644398615.689481,0.0079576581612759
80,Avatar,Firstperson,AvatarFirstperson,3,1644400687.080439,1644400732.1079626,0,080_AvatarFirstperson_3,1644400676.0890732,1644400680.367946,0.0057147448967814
82,Blob,hybrid,BlobHybrid,4,1644416756.7907476,1644416801.8094778,0,082_BlobHybrid_4,1644416749.1305852,1644416752.1295063,0.0098442708292558
82,Blob,hybrid,BlobHybrid,2,1644416963.61952,1644417008.6924076,0,082_BlobHybrid_2,1644416956.8163226,1644416959.4913733,0.0070569236815022
82,Blob,hybrid,BlobHybrid,0,1644416602.5913308,1644416647.633383,0,082_BlobHybrid_0,1644416592.218352,1644416595.602437,0.0086749073673331
82,Blob,hybrid,BlobHybrid,1,1644417270.1205168,1644417315.2138638,0,082_BlobHybrid_1,1644417262.7125356,1644417265.8010387,0.0085811849287815
82,Blob,hybrid,BlobHybrid,3,1644417123.6366827,1644417168.6999347,0,082_BlobHybrid_3,1644417114.6113615,1644417117.8265653,0.0078415952390732
83,Blob,Firstperson,BlobFirstperson,3,1644484125.5304885,1644484170.5879889,3,083_BlobFirstperson_3,1644484103.4585888,1644484112.7007644,0.0067191466351477
83,Blob,Firstperson,BlobFirstperson,0,1644483194.7025957,1644483239.7493005,1,083_BlobFirstperson_0,1644483156.4468186,1644483181.3999584,0.0179503995468269
83,Blob,Firstperson,BlobFirstperson,2,1644483520.6289277,1644483565.6734924,2,083_BlobFirstperson_2,1644483503.5842648,1644483514.6992352,0.0075434721831411
83,Blob,Firstperson,BlobFirstperson,1,1644483899.1804404,1644483944.251541,2,083_BlobFirstperson_1,1644483883.886368,1644483893.5196006,0.0061346612989624
83,Blob,Firstperson,BlobFirstperson,4,1644483731.8155088,1644483776.8320117,2,083_BlobFirstperson_4,1644483710.4774923,1644483718.072602,0.0066673932970158
83,Blob,hybrid,BlobHybrid,0,1644484907.4830143,1644484952.5468912,0,083_BlobHybrid_0,1644484890.6029794,1644484900.314867,0.0065370813052815
83,Blob,hybrid,BlobHybrid,3,1644485309.1255145,1644485354.1696503,2,083_BlobHybrid_3,1644485285.8051312,1644485293.3961031,0.0065472473845438
83,Blob,hybrid,BlobHybrid,1,1644485470.51241,1644485515.5634348,1,083_BlobHybrid_1,1644485456.840816,1644485463.085256,0.0051562670191863
83,Blob,hybrid,BlobHybrid,2,1644485672.3085122,1644485717.3587446,1,083_BlobHybrid_2,1644485660.0772092,1644485666.791474,0.0068347128733208
83,Blob,hybrid,BlobHybrid,4,1644485099.0682678,1644485144.0826044,1,083_BlobHybrid_4,1644485070.771274,1644485077.74942,0.0062862554194513
84,Avatar,hybrid,AvatarHybrid,3,1644502260.6935546,1644502305.7517817,0,084_AvatarHybrid_3,1644502244.5502944,1644502254.5406723,0.0060184053729814
84,Avatar,hybrid,AvatarHybrid,0,1644501357.303888,1644501402.3590095,0,084_AvatarHybrid_0,1644501295.8162026,1644501340.2286184,0.0066017774187915
84,Avatar,hybrid,AvatarHybrid,1,1644502452.4570343,1644502497.55035,0,084_AvatarHybrid_1,1644502419.368902,1644502442.3192658,0.0115398661645534
84,Avatar,hybrid,AvatarHybrid,4,1644502067.4511,1644502112.4884589,0,084_AvatarHybrid_4,1644502050.9541702,1644502057.3458278,0.005825805251845
84,Avatar,hybrid,AvatarHybrid,2,1644501820.695554,1644501865.7628572,0,084_AvatarHybrid_2,1644501793.564459,1644501802.258501,0.0087829788209784
84,Avatar,Firstperson,AvatarFirstperson,1,1644504513.0563323,1644504558.1506488,0,084_AvatarFirstperson_1,1644504503.0044708,1644504505.9922884,0.0059300110422586
84,Avatar,Firstperson,AvatarFirstperson,3,1644504119.4320445,1644504164.4927292,0,084_AvatarFirstperson_3,1644504108.7896607,1644504111.7155564,0.0074849112849744
84,Avatar,Firstperson,AvatarFirstperson,2,1644504357.1035728,1644504402.137561,1,084_AvatarFirstperson_2,1644504344.0996845,1644504351.1145277,0.0063902241751349
84,Avatar,Firstperson,AvatarFirstperson,4,1644503912.2644434,1644503957.2787528,0,084_AvatarFirstperson_4,1644503902.434631,1644503907.309684,0.0056642726713154
84,Avatar,Firstperson,AvatarFirstperson,0,1644503702.6243787,1644503747.6682615,0,084_AvatarFirstperson_0,1644503692.654829,1644503697.4897263,0.0057086685139757
85,Avatar,hybrid,AvatarHybrid,1,1644574076.025058,1644574121.1253402,0,085_AvatarHybrid_1,1644574056.165305,1644574063.1468017,0.0116301300768197
85,Avatar,hybrid,AvatarHybrid,0,1644573131.485024,1644573176.538248,0,085_AvatarHybrid_0,1644573112.3793788,1644573121.3104465,0.0087999178751667
85,Avatar,hybrid,AvatarHybrid,4,1644573364.5007317,1644573409.5222206,0,085_AvatarHybrid_4,1644573352.585622,1644573359.098383,0.0087440933483371
85,Avatar,hybrid,AvatarHybrid,2,1644573678.2946715,1644573723.3296158,0,085_AvatarHybrid_2,1644573662.6280951,1644573672.467707,0.0112524753936467
85,Avatar,hybrid,AvatarHybrid,3,1644573887.6641426,1644573932.7229974,0,085_AvatarHybrid_3,1644573865.3824089,1644573870.382326,0.0102237839539496
85,Avatar,Firstperson,AvatarFirstperson,3,1644571603.0856938,1644571648.132506,0,085_AvatarFirstperson_3,1644571584.3455472,1644571598.365762,0.010095933460725
85,Avatar,Firstperson,AvatarFirstperson,4,1644571856.853454,1644571901.889363,0,085_AvatarFirstperson_4,1644571844.1109252,1644571851.6568434,0.0095949192276224
85,Avatar,Firstperson,AvatarFirstperson,1,1644572038.2155995,1644572083.2886052,0,085_AvatarFirstperson_1,1644572023.619537,1644572032.904501,0.0149862712563724
85,Avatar,Firstperson,AvatarFirstperson,2,1644571351.6052678,1644571396.656347,0,085_AvatarFirstperson_2,1644571329.9756336,1644571341.1088169,0.0098394091505395
85,Avatar,Firstperson,AvatarFirstperson,0,1644570880.2606435,1644570925.3283248,0,085_AvatarFirstperson_0,1644570825.832409,1644570843.5214317,0.0093172809860264
86,Avatar,hybrid,AvatarHybrid,0,1644581818.8561976,1644581863.903959,0,086_AvatarHybrid_0,1644581809.214841,1644581813.8397088,0.0081510512849773
86,Avatar,hybrid,AvatarHybrid,3,1644582030.3632166,1644582075.4130454,2,086_AvatarHybrid_3,1644582015.702488,1644582025.3385038,0.0080935651298508
86,Avatar,hybrid,AvatarHybrid,2,1644582643.839324,1644582688.911669,3,086_AvatarHybrid_2,1644582627.3919098,1644582637.8397715,0.0119892247300089
86,Avatar,hybrid,AvatarHybrid,1,1644582816.9605303,1644582862.0486152,3,086_AvatarHybrid_1,1644582806.4331431,1644582811.3751128,0.0078641668728537
86,Avatar,hybrid,AvatarHybrid,4,1644582343.065119,1644582388.0802252,3,086_AvatarHybrid_4,1644582326.9145274,1644582336.6466808,0.0104393377280403
86,Avatar,Firstperson,AvatarFirstperson,1,1644579566.0217948,1644579611.0802152,1,086_AvatarFirstperson_1,1644579542.1487286,1644579555.745746,0.0065744892899166
86,Avatar,Firstperson,AvatarFirstperson,3,1644580087.9626317,1644580133.002989,0,086_AvatarFirstperson_3,1644580075.2074754,1644580078.8606136,0.0062657762250144
86,Avatar,Firstperson,AvatarFirstperson,2,1644580407.959018,1644580453.0202353,1,086_AvatarFirstperson_2,1644580393.4185455,1644580399.7879674,0.0105958527840708
86,Avatar,Firstperson,AvatarFirstperson,4,1644579831.8988056,1644579876.9145355,0,086_AvatarFirstperson_4,1644579819.405905,1644579827.1869085,0.0071013444634762
86,Avatar,Firstperson,AvatarFirstperson,0,1644579320.9327393,1644579365.9688947,0,086_AvatarFirstperson_0,1644579250.9103544,1644579301.829236,0.006474180418675
87,Blob,Firstperson,BlobFirstperson,2,1644589028.378646,1644589073.4511151,0,087_BlobFirstperson_2,1644589016.205682,1644589022.2652,0.0097932968620743
87,Blob,hybrid,BlobHybrid,2,1644591001.8482404,1644591046.9012818,0,087_BlobHybrid_2,1644590988.8780162,1644590995.0217695,0.0086916214783965
87,Blob,hybrid,BlobHybrid,3,1644590682.6572506,1644590727.713071,0,087_BlobHybrid_3,1644590671.4724388,1644590677.6232662,0.0091271338189183
87,Blob,hybrid,BlobHybrid,0,1644590472.484934,1644590517.5437284,0,087_BlobHybrid_0,1644590464.1628697,1644590467.6797068,0.0112988663799966
87,Blob,Firstperson,BlobFirstperson,4,1644589260.374044,1644589305.3962605,1,087_BlobFirstperson_4,1644589246.467458,1644589255.5525982,0.0125535868175073
87,Blob,hybrid,BlobHybrid,1,1644591181.9850042,1644591227.0557816,0,087_BlobHybrid_1,1644591170.0365355,1644591176.57592,0.0101701961460552
87,Blob,Firstperson,BlobFirstperson,3,1644588636.9971368,1644588682.0581217,1,087_BlobFirstperson_3,1644588614.5025406,1644588632.273094,0.0095249343289562
